Date,Open,High,Low,Close,Adj Close,Volume
2023-02-02,24.299999,26.400000,24.299999,26.400000,26.400000,20784431
2023-02-03,26.760000,28.320000,26.000000,27.059999,27.059999,11540948
2023-02-06,26.600000,26.799999,25.299999,25.780001,25.780001,2476752
2023-02-07,25.379999,25.480000,23.219999,23.219999,23.219999,5946880
2023-02-08,20.900000,20.900000,20.900000,20.900000,20.900000,1
2023-02-15,22.700001,25.180000,21.639999,24.879999,24.879999,5076649
2023-02-16,25.000000,25.820000,22.879999,23.020000,23.020000,5782435
2023-02-17,22.920000,22.920000,21.879999,22.420000,22.420000,3330091
2023-02-20,22.420000,22.820000,21.860001,22.340000,22.340000,4773318
2023-02-21,22.340000,23.100000,21.700001,22.379999,22.379999,12009552
2023-02-22,22.480000,23.959999,22.020000,22.639999,22.639999,10855262
2023-02-23,22.780001,23.200001,22.480000,22.879999,22.879999,4230600
2023-02-24,22.879999,23.020000,22.379999,22.459999,22.459999,4167474
2023-02-27,22.480000,22.820000,22.219999,22.559999,22.559999,3652434
2023-02-28,22.639999,23.379999,22.500000,22.600000,22.600000,5399837
2023-03-01,22.600000,23.100000,22.480000,22.780001,22.780001,4399970
2023-03-02,22.799999,25.040001,22.680000,24.200001,24.200001,14739865
2023-03-03,24.219999,24.820000,23.340000,23.700001,23.700001,6126812
2023-03-06,23.700001,25.120001,23.700001,24.360001,24.360001,6954633
2023-03-07,24.639999,25.100000,24.520000,24.700001,24.700001,4957282
2023-03-08,25.000000,27.000000,24.639999,26.360001,26.360001,11974182
2023-03-09,26.760000,26.879999,25.440001,26.500000,26.500000,9667845
2023-03-10,26.600000,28.799999,26.000000,28.360001,28.360001,10548440
2023-03-13,28.780001,30.080000,26.080000,26.740000,26.740000,22079561
2023-03-14,26.719999,26.740000,25.299999,25.379999,25.379999,7899935
2023-03-15,25.379999,25.500000,23.639999,23.879999,23.879999,6206938
2023-03-16,24.139999,24.760000,23.780001,24.020000,24.020000,4570880
2023-03-17,24.200001,24.860001,23.740000,23.740000,23.740000,6966153
2023-03-20,23.740000,23.799999,22.680000,22.740000,22.740000,6289166
2023-03-21,22.740000,23.000000,22.000000,22.020000,22.020000,3918757
2023-03-22,22.139999,22.420000,21.860001,21.980000,21.980000,3351680
2023-03-23,22.500000,23.480000,21.160000,21.219999,21.219999,11841231
2023-03-24,21.219999,21.660000,21.020000,21.260000,21.260000,5115891
2023-03-27,21.480000,21.600000,20.700001,20.700001,20.700001,4294987
2023-03-28,20.719999,22.180000,19.990000,20.379999,20.379999,11733968
2023-03-29,20.459999,20.500000,19.760000,20.080000,20.080000,4750160
2023-03-30,20.639999,20.700001,20.100000,20.260000,20.260000,3456428
2023-03-31,20.180000,20.180000,19.740000,19.969999,19.969999,2385582
2023-04-03,19.959999,21.780001,19.790001,21.780001,21.780001,10283502
2023-04-04,21.780001,23.000000,21.459999,23.000000,23.000000,7962911
2023-04-05,23.200001,23.440001,22.680000,23.379999,23.379999,6354458
2023-04-06,null,null,null,null,null,null
2023-04-07,23.379999,23.459999,22.420000,23.000000,23.000000,5720245
2023-04-10,22.900000,23.200001,22.540001,23.000000,23.000000,6275557
2023-04-11,23.040001,23.200001,22.559999,22.799999,22.799999,5136893
2023-04-12,22.860001,23.000000,21.719999,21.719999,21.719999,7749358
2023-04-13,21.799999,21.920000,19.940001,20.139999,20.139999,16711578
2023-04-14,20.139999,20.600000,19.969999,19.990000,19.990000,8488470
2023-04-17,20.020000,20.059999,19.360001,19.360001,19.360001,4752910
2023-04-18,19.340000,19.700001,18.840000,18.920000,18.920000,5394446
2023-04-19,19.110001,19.120001,18.850000,19.030001,19.030001,4080313
2023-04-20,19.030001,19.049999,18.650000,18.660000,18.660000,1269523
2023-04-24,18.760000,19.180000,18.709999,18.900000,18.900000,4095636
2023-04-25,18.910000,19.040001,18.280001,18.299999,18.299999,2862669
2023-04-26,18.330000,18.389999,17.490000,17.500000,17.500000,3536427
2023-04-27,17.559999,18.020000,17.520000,17.740000,17.740000,3737198
2023-04-28,17.870001,17.889999,16.980000,16.990000,16.990000,2630779
