Date,Open,High,Low,Close,Adj Close,Volume
2023-03-01,24.100000,24.299999,23.340000,23.540001,23.194334,110611404
2023-03-02,22.920000,23.100000,21.200001,21.559999,21.243406,193797738
2023-03-03,21.639999,22.219999,20.700001,20.900000,20.593098,119672071
2023-03-06,21.020000,21.299999,20.400000,20.540001,20.238386,130837366
2023-03-07,20.680000,21.280001,20.180000,20.240000,19.942791,102730395
2023-03-08,20.400000,20.480000,19.440001,19.530001,19.243217,98932140
2023-03-09,19.620001,21.040001,19.530001,20.280001,19.982204,157579764
2023-03-10,20.280001,21.280001,20.120001,20.719999,20.415741,126707539
2023-03-13,21.200001,21.900000,20.820000,21.540001,21.223701,134806136
2023-03-14,21.580000,21.740000,20.959999,21.000000,20.691631,115008171
2023-03-15,21.100000,21.219999,19.830000,20.240000,19.942791,101495909
2023-03-16,20.459999,20.780001,20.120001,20.600000,20.297504,60559349
2023-03-17,20.780001,21.180000,20.340000,20.559999,20.258091,80689671
2023-03-20,20.320000,22.500000,20.299999,20.879999,20.573391,215193530
2023-03-21,21.000000,21.500000,20.020000,20.020000,19.726021,130058884
2023-03-22,20.219999,20.520000,19.950001,20.139999,19.844259,91116892
2023-03-23,20.280001,21.160000,20.260000,21.080000,20.770456,137646756
2023-03-24,21.059999,22.240000,20.920000,22.100000,21.775478,133641689
2023-03-27,22.100000,22.580000,21.320000,21.420000,21.105463,119712576
2023-03-28,21.600000,21.600000,20.360001,20.360001,20.061029,104186730
2023-03-29,20.360001,21.700001,19.760000,20.799999,20.494566,98766731
2023-03-30,21.139999,21.340000,20.700001,20.940001,20.632513,73697782
2023-03-31,20.940001,22.299999,20.840000,21.600000,21.282820,137877676
2023-04-03,22.100000,22.180000,20.860001,21.240000,20.928106,110507335
2023-04-04,21.379999,21.559999,20.900000,21.400000,21.085756,86106760
2023-04-05,21.559999,22.040001,21.200001,21.280001,20.967520,115124764
2023-04-06,21.299999,21.879999,21.120001,21.400000,21.085756,89869332
2023-04-07,21.480000,21.940001,21.320000,21.600000,21.282820,135651786
2023-04-10,22.059999,22.639999,21.980000,22.080000,21.755772,139238711
2023-04-11,22.200001,22.540001,21.920000,22.320000,21.992247,143459709
2023-04-12,22.420000,22.820000,22.240000,22.299999,21.972540,108005217
2023-04-13,22.400000,23.280001,22.280001,22.780001,22.445494,211673219
2023-04-14,22.799999,23.340000,22.320000,22.400000,22.071072,147782104
2023-04-17,23.180000,24.639999,23.020000,24.639999,24.278179,115119108
2023-04-18,25.700001,26.580000,23.600000,23.600000,23.253452,312136437
2023-04-19,23.660000,24.700001,23.260000,23.280001,22.938150,251033192
2023-04-20,23.280001,23.639999,22.700001,22.719999,22.386374,36971186
2023-04-24,22.879999,23.260000,22.059999,22.120001,21.795185,84517129
2023-04-25,22.200001,22.660000,21.040001,21.040001,20.731045,109958886
2023-04-26,21.100000,21.340000,20.040001,20.139999,19.844259,97047808
2023-04-27,20.180000,20.360001,19.469999,19.600000,19.312189,93428111
2023-04-28,19.700001,19.780001,18.290001,18.879999,18.602760,91924905
