Date,Open,High,Low,Close,Adj Close,Volume
2023-03-01,10.730000,10.870000,10.410000,10.730000,10.481788,718121
2023-03-02,10.700000,11.140000,10.560000,10.650000,10.403639,623044
2023-03-03,10.650000,10.770000,10.310000,10.570000,10.325489,265477
2023-03-06,10.600000,11.020000,10.590000,10.800000,10.550169,703572
2023-03-07,10.900000,11.290000,10.740000,10.850000,10.599012,890840
2023-03-08,10.850000,10.900000,10.610000,10.640000,10.393870,459344
2023-03-09,10.640000,10.850000,10.590000,10.660000,10.413407,460910
2023-03-10,10.700000,10.750000,10.510000,10.520000,10.276647,467785
2023-03-13,10.520000,10.730000,10.000000,10.500000,10.257109,515635
2023-03-14,10.500000,10.600000,10.290000,10.310000,10.071505,246411
2023-03-15,10.310000,10.360000,9.910000,9.990000,9.758906,315217
2023-03-16,10.030000,10.290000,9.950000,10.080000,9.846825,188042
2023-03-17,10.180000,10.440000,9.950000,10.010000,9.778444,203198
2023-03-20,10.050000,10.400000,9.950000,9.950000,9.719831,246490
2023-03-21,9.960000,10.100000,9.480000,9.670000,9.446309,276898
2023-03-22,9.880000,9.950000,9.690000,9.760000,9.534227,146137
2023-03-23,9.750000,10.030000,9.690000,9.940000,9.710063,135789
2023-03-24,9.940000,10.090000,9.880000,9.940000,9.710063,176654
2023-03-27,9.940000,10.160000,9.910000,10.030000,9.797980,179561
2023-03-28,9.950000,10.000000,9.500000,9.540000,9.319316,280178
2023-03-29,9.770000,9.970000,9.290000,9.630000,9.407234,306829
2023-03-30,9.420000,9.980000,9.420000,9.650000,9.426771,217360
2023-03-31,9.780000,10.610000,9.700000,10.610000,10.364564,749796
2023-04-03,11.200000,11.670000,11.050000,11.670000,11.400043,2535045
2023-04-04,12.260000,12.830000,10.940000,10.960000,10.706468,8055324
2023-04-05,10.960000,11.990000,10.620000,10.830000,10.579474,3301208
2023-04-06,11.020000,11.490000,10.540000,10.540000,10.296184,1448084
2023-04-07,10.540000,10.620000,10.220000,10.350000,10.110579,841185
2023-04-10,10.360000,11.000000,10.250000,10.700000,10.452482,1388369
2023-04-11,10.700000,10.700000,10.410000,10.460000,10.218034,686832
2023-04-12,10.440000,11.500000,10.310000,10.400000,10.159422,5016858
2023-04-13,10.440000,10.690000,10.360000,10.480000,10.237571,790448
2023-04-14,10.480000,10.830000,10.370000,10.390000,10.149653,1078688
2023-04-17,10.420000,10.630000,10.250000,10.300000,10.061735,409960
2023-04-18,10.290000,10.370000,10.160000,10.290000,10.051967,212575
2023-04-19,10.310000,10.340000,10.130000,10.250000,10.012892,216685
2023-04-20,10.250000,10.270000,9.980000,10.140000,9.905437,147164
2023-04-24,10.140000,10.450000,10.140000,10.430000,10.188728,566134
2023-04-25,10.480000,11.460000,10.270000,10.340000,10.100810,3821392
2023-04-26,10.350000,10.450000,9.630000,9.820000,9.592838,1001912
2023-04-27,9.850000,10.370000,9.650000,9.970000,9.739369,914629
2023-04-28,9.970000,10.240000,9.620000,9.780000,9.553763,564906
