Date,Open,High,Low,Close,Adj Close,Volume
2023-02-28,122.300003,131.000000,121.800003,130.000000,130.000000,287191
2023-03-01,127.000000,127.500000,120.699997,123.099998,123.099998,361904
2023-03-02,123.099998,123.800003,118.500000,120.000000,120.000000,71479
2023-03-03,121.099998,121.800003,116.000000,118.500000,118.500000,79324
2023-03-06,118.500000,121.400002,117.099998,118.900002,118.900002,209826
2023-03-07,118.900002,122.000000,116.199997,117.000000,117.000000,85524
2023-03-08,119.300003,119.300003,115.300003,115.599998,115.599998,73385
2023-03-09,115.599998,117.300003,115.099998,115.400002,115.400002,53918
2023-03-10,115.099998,116.800003,113.500000,115.000000,115.000000,87210
2023-03-13,115.000000,116.000000,110.500000,113.199997,113.199997,74399
2023-03-14,113.199997,123.400002,110.900002,122.000000,122.000000,318137
2023-03-15,116.199997,129.000000,116.199997,124.000000,124.000000,376718
2023-03-16,124.800003,126.699997,120.000000,121.000000,121.000000,129454
2023-03-17,121.000000,122.699997,117.000000,117.400002,117.400002,79762
2023-03-20,117.400002,119.699997,113.500000,115.900002,115.900002,70860
2023-03-21,116.300003,118.000000,112.500000,117.000000,117.000000,90715
2023-03-22,117.400002,118.699997,114.000000,115.000000,115.000000,44632
2023-03-23,116.800003,116.800003,112.000000,115.000000,115.000000,31661
2023-03-24,115.000000,118.900002,109.800003,114.199997,114.199997,166700
2023-03-27,114.199997,114.800003,112.000000,112.400002,112.400002,49253
2023-03-28,112.400002,112.400002,106.800003,107.900002,107.900002,60738
2023-03-29,107.900002,111.400002,104.000000,106.000000,106.000000,116968
2023-03-30,106.000000,107.900002,102.000000,104.300003,104.300003,156525
2023-03-31,104.300003,106.599998,100.099998,102.000000,102.000000,96912
2023-04-03,102.500000,104.400002,97.400002,98.500000,98.500000,72754
2023-04-04,98.699997,104.900002,97.400002,99.949997,99.949997,127834
2023-04-05,99.949997,100.900002,98.150002,98.349998,98.349998,67815
2023-04-06,99.400002,102.800003,98.500000,99.199997,99.199997,102696
2023-04-07,99.300003,100.599998,96.750000,98.699997,98.699997,59095
2023-04-10,98.699997,100.300003,97.500000,98.750000,98.750000,54061
2023-04-11,98.800003,102.800003,98.800003,102.800003,102.800003,109264
2023-04-12,102.800003,104.000000,100.000000,100.000000,100.000000,70448
2023-04-13,100.000000,110.000000,100.000000,110.000000,110.000000,324358
2023-04-14,112.199997,119.699997,111.300003,116.099998,116.099998,492075
2023-04-17,116.099998,120.000000,115.000000,115.000000,115.000000,184854
2023-04-18,115.199997,117.900002,111.599998,115.000000,115.000000,148459
2023-04-19,115.000000,118.500000,113.500000,114.500000,114.500000,88002
2023-04-20,115.199997,116.099998,111.500000,115.000000,115.000000,23567
2023-04-24,115.000000,120.699997,112.099998,119.099998,119.099998,134000
2023-04-25,119.099998,125.500000,117.400002,120.099998,120.099998,274208
2023-04-26,120.000000,120.000000,115.000000,116.199997,116.199997,86717
2023-04-27,118.500000,121.099998,112.699997,116.000000,116.000000,89020
2023-04-28,116.000000,120.500000,113.400002,115.500000,115.500000,120662
