Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,22.840000,23.959999,22.299999,23.360001,23.360001,2062630
2023-03-14,23.360001,23.580000,22.260000,22.780001,22.780001,976087
2023-03-15,22.700001,22.959999,21.780001,22.480000,22.480000,1353591
2023-03-16,22.459999,22.900000,21.980000,22.180000,22.180000,768641
2023-03-17,22.180000,22.299999,21.000000,21.000000,21.000000,519072
2023-03-20,21.000000,21.719999,19.799999,21.200001,21.200001,1190173
2023-03-21,20.580000,20.860001,19.799999,20.000000,20.000000,764331
2023-03-22,20.000000,20.760000,19.879999,20.540001,20.540001,490435
2023-03-23,20.559999,21.520000,19.959999,20.299999,20.299999,538040
2023-03-24,20.299999,21.440001,20.000000,21.100000,21.100000,1174285
2023-03-27,21.200001,22.900000,21.200001,22.600000,22.600000,1566925
2023-03-28,22.600000,23.559999,22.580000,23.320000,23.320000,4252601
2023-03-29,23.400000,23.480000,21.000000,21.000000,21.000000,1681109
2023-03-30,21.000000,22.660000,20.400000,21.100000,21.100000,1532592
2023-03-31,21.180000,21.280001,19.150000,19.700001,19.700001,700579
2023-04-03,19.700001,20.559999,19.230000,19.840000,19.840000,418733
2023-04-04,20.000000,20.400000,19.490000,19.600000,19.600000,372122
2023-04-05,19.969999,20.980000,19.730000,20.100000,20.100000,1636371
2023-04-06,20.260000,21.600000,20.260000,20.799999,20.799999,1318042
2023-04-07,20.940001,21.459999,20.540001,20.660000,20.660000,413710
2023-04-10,21.080000,21.280001,20.459999,20.500000,20.500000,630073
2023-04-11,20.500000,21.959999,20.379999,21.959999,21.959999,1493319
2023-04-12,22.020000,22.700001,21.520000,22.299999,22.299999,2295113
2023-04-13,22.299999,22.920000,21.940001,22.480000,22.480000,2051161
2023-04-14,22.620001,23.500000,22.480000,23.400000,23.400000,2434704
2023-04-17,23.379999,25.620001,23.260000,24.820000,24.820000,4582923
2023-04-18,24.820000,27.000000,24.620001,27.000000,27.000000,4249104
2023-04-19,26.980000,28.139999,26.459999,27.500000,27.500000,3209544
2023-04-20,27.520000,28.180000,27.020000,27.980000,27.980000,604774
2023-04-24,28.000000,29.000000,27.900000,28.879999,28.879999,2301093
2023-04-25,28.879999,29.200001,28.740000,28.740000,28.740000,2149202
2023-04-26,28.740000,28.980000,27.520000,28.100000,28.100000,1505285
2023-04-27,28.100000,30.000000,27.840000,28.180000,28.180000,2574202
2023-04-28,28.219999,29.320000,27.940001,28.920000,28.920000,1513918
