Date,Open,High,Low,Close,Adj Close,Volume
2023-04-27,27.100000,28.180000,27.100000,28.000000,28.000000,63612940
2023-04-28,28.000000,28.320000,26.799999,27.379999,27.379999,60221766
2023-05-02,27.480000,28.200001,27.379999,27.600000,27.600000,40643478
2023-05-03,27.719999,28.000000,26.700001,27.360001,27.360001,52300708
2023-05-04,27.200001,27.980000,26.320000,26.580000,26.580000,32232569
2023-05-05,26.500000,26.740000,25.500000,25.500000,25.500000,32074841
2023-05-08,25.700001,27.980000,25.219999,27.840000,27.840000,53078829
2023-05-09,27.700001,29.459999,27.540001,28.400000,28.400000,88085322
2023-05-10,28.340000,29.260000,28.280001,28.379999,28.379999,50460988
2023-05-11,28.379999,31.200001,28.320000,31.200001,31.200001,81536450
2023-05-12,32.480000,33.660000,31.900000,33.099998,33.099998,87083754
2023-05-15,29.799999,30.680000,29.799999,29.799999,29.799999,65651722
2023-05-16,28.000000,28.219999,26.940001,26.940001,26.940001,138841033
2023-05-17,27.160000,27.660000,26.120001,26.299999,26.299999,86174975
2023-05-18,26.320000,26.600000,25.000000,25.000000,25.000000,67096707
2023-05-22,25.320000,25.340000,23.799999,24.100000,24.100000,57783050
2023-05-23,24.120001,24.820000,23.940001,24.120001,24.120001,44569655
2023-05-24,24.180000,24.500000,23.559999,23.600000,23.600000,37987867
2023-05-25,23.760000,24.299999,23.520000,24.080000,24.080000,46477428
2023-05-26,24.160000,24.900000,24.000000,24.580000,24.580000,51477884
2023-05-29,24.980000,25.760000,24.160000,25.139999,25.139999,81992183
2023-05-30,26.200001,27.639999,26.100000,27.639999,27.639999,121250450
2023-05-31,27.520000,27.860001,26.780001,26.780001,26.780001,135999773
2023-06-01,27.100000,27.680000,26.959999,27.139999,27.139999,114460106
2023-06-02,29.000000,29.280001,28.260000,28.660000,28.660000,190288607
2023-06-05,29.340000,29.600000,28.639999,29.480000,29.480000,141182798
2023-06-06,29.299999,29.540001,28.760000,29.040001,29.040001,65898531
2023-06-07,29.420000,30.580000,28.799999,29.980000,29.980000,152475656
2023-06-08,29.799999,31.219999,29.760000,30.320000,30.320000,100519094
2023-06-09,30.719999,30.980000,29.740000,30.000000,30.000000,63472537
2023-06-12,30.200001,30.379999,29.080000,29.080000,29.080000,49670971
2023-06-13,29.200001,29.719999,28.520000,28.799999,28.799999,62962789
2023-06-14,28.860001,30.360001,28.700001,29.320000,29.320000,109792126
2023-06-15,29.799999,30.760000,29.700001,30.660000,30.660000,66227025
2023-06-16,30.879999,31.100000,30.059999,30.080000,30.080000,64139443
2023-06-19,30.080000,30.420000,29.260000,29.420000,29.420000,60099531
2023-06-20,29.420000,30.959999,29.360001,30.660000,30.660000,79537582
2023-06-21,31.000000,31.280001,29.799999,30.100000,30.100000,69852342
2023-06-22,30.180000,30.860001,28.760000,30.360001,30.360001,157209979
2023-06-23,30.980000,32.080002,30.940001,31.600000,31.600000,94832554
2023-06-26,33.200001,33.299999,32.459999,32.500000,32.500000,56752947
2023-06-27,32.360001,32.459999,32.020000,32.040001,32.040001,22347087
2023-07-03,32.340000,33.119999,32.299999,32.720001,32.720001,72292774
2023-07-04,32.919998,34.880001,32.880001,33.860001,33.860001,105395036
2023-07-05,33.900002,33.980000,32.700001,33.599998,33.599998,58050514
2023-07-06,33.660000,34.040001,33.060001,33.099998,33.099998,66856076
2023-07-07,33.080002,33.599998,32.799999,32.959999,32.959999,38526019
2023-07-10,33.279999,33.520000,32.980000,33.139999,33.139999,40977795
2023-07-11,34.000000,35.400002,33.240002,35.080002,35.080002,97853783
2023-07-12,35.060001,38.299999,34.860001,37.439999,37.439999,124421039
2023-07-13,37.599998,40.099998,37.459999,39.500000,39.500000,114050514
2023-07-14,40.000000,40.500000,38.200001,38.500000,38.500000,71069824
2023-07-17,38.740002,39.380001,37.660000,38.500000,38.500000,64456150
2023-07-18,38.500000,39.660000,35.779999,35.779999,35.779999,80163183
2023-07-19,35.919998,37.439999,35.320000,37.439999,37.439999,71219591
2023-07-20,37.700001,38.900002,36.840000,37.799999,37.799999,102766871
2023-07-21,37.500000,38.160000,36.740002,36.740002,36.740002,36574412
2023-07-24,36.860001,37.099998,36.020000,36.299999,36.299999,45560797
2023-07-25,36.500000,38.740002,36.480000,37.980000,37.980000,104516848
2023-07-26,37.700001,38.380001,36.880001,37.919998,37.919998,53926305
