Date,Open,High,Low,Close,Adj Close,Volume
2023-04-28,13.650000,13.690000,13.250000,13.370000,13.370000,929576
2023-05-02,13.370000,13.420000,12.330000,12.350000,12.350000,1212772
2023-05-03,12.360000,12.800000,11.720000,11.910000,11.910000,1364416
2023-05-04,12.220000,12.680000,11.990000,12.270000,12.270000,786384
2023-05-05,12.500000,12.500000,12.000000,12.150000,12.150000,482202
2023-05-08,12.220000,12.560000,12.070000,12.460000,12.460000,442939
2023-05-09,12.470000,12.630000,12.240000,12.290000,12.290000,421141
2023-05-10,12.300000,12.440000,12.100000,12.230000,12.230000,481128
2023-05-11,12.230000,12.950000,12.150000,12.750000,12.750000,996836
2023-05-12,12.780000,12.780000,12.230000,12.700000,12.700000,694560
2023-05-15,12.260000,12.930000,11.990000,12.410000,12.410000,1027982
2023-05-16,12.410000,13.270000,12.320000,12.810000,12.810000,1352945
2023-05-17,12.870000,13.320000,12.610000,13.150000,13.150000,1284689
2023-05-18,13.150000,13.250000,12.710000,12.990000,12.990000,642203
2023-05-22,12.990000,13.150000,12.460000,12.590000,12.590000,587852
2023-05-23,12.590000,12.730000,12.000000,12.530000,12.530000,421225
2023-05-24,12.540000,12.800000,12.210000,12.360000,12.360000,709768
2023-05-25,12.370000,12.650000,12.300000,12.470000,12.470000,587624
2023-05-26,12.470000,12.950000,12.410000,12.950000,12.950000,939188
2023-05-29,13.050000,14.120000,13.050000,13.750000,13.750000,4842723
2023-05-30,13.870000,14.380000,13.590000,14.200000,14.200000,3069160
2023-05-31,14.290000,14.550000,13.650000,13.800000,13.800000,2017008
2023-06-01,13.800000,14.310000,13.800000,14.170000,14.170000,1108343
2023-06-02,14.200000,14.490000,14.040000,14.160000,14.160000,1577337
2023-06-05,14.250000,14.320000,14.130000,14.250000,14.250000,1251467
2023-06-06,14.250000,14.280000,13.540000,14.050000,14.050000,1034303
2023-06-07,14.070000,14.540000,14.040000,14.250000,14.250000,1850835
2023-06-08,14.250000,14.460000,14.030000,14.170000,14.170000,1199705
2023-06-09,14.170000,14.810000,14.040000,14.690000,14.690000,2397327
2023-06-12,15.000000,15.700000,14.700000,15.130000,15.130000,2918349
2023-06-13,15.140000,15.200000,14.330000,14.400000,14.400000,1545952
2023-06-14,14.420000,14.480000,14.000000,14.030000,14.030000,826696
2023-06-15,14.190000,14.290000,14.000000,14.180000,14.180000,693811
2023-06-16,14.190000,14.690000,14.020000,14.150000,14.150000,1554470
2023-06-19,14.150000,14.150000,13.200000,13.380000,13.380000,935057
2023-06-20,13.380000,13.530000,13.040000,13.140000,13.140000,537736
2023-06-21,13.140000,13.270000,12.780000,12.880000,12.880000,693491
2023-06-22,12.880000,13.700000,12.810000,13.400000,13.400000,721418
2023-06-23,13.460000,13.780000,13.460000,13.720000,13.720000,593073
2023-06-26,13.780000,14.140000,13.770000,14.010000,14.010000,593661
2023-06-27,14.010000,14.340000,13.900000,14.230000,14.230000,312048
2023-07-03,14.230000,15.650000,14.230000,15.650000,15.650000,5584991
2023-07-04,16.430000,16.980000,15.750000,15.950000,15.950000,5307714
2023-07-05,15.970000,16.120001,15.210000,15.680000,15.680000,2450348
2023-07-06,15.710000,16.299999,15.530000,15.800000,15.800000,2703550
2023-07-07,15.800000,15.960000,15.670000,15.800000,15.800000,1522789
2023-07-10,15.800000,16.650000,15.780000,16.370001,16.370001,3073271
2023-07-11,16.400000,16.510000,15.820000,16.299999,16.299999,2019280
2023-07-12,16.290001,17.930000,16.030001,17.230000,17.230000,12213269
2023-07-13,17.230000,17.430000,16.559999,16.650000,16.650000,3281025
2023-07-14,16.650000,16.650000,16.299999,16.480000,16.480000,1533922
2023-07-17,16.639999,17.240000,16.400000,16.740000,16.740000,2612377
2023-07-18,16.750000,16.830000,15.920000,15.920000,15.920000,1850208
2023-07-19,15.900000,16.200001,15.590000,16.070000,16.070000,1284787
2023-07-20,16.200001,16.430000,16.030001,16.160000,16.160000,1616985
2023-07-21,16.160000,17.770000,15.900000,16.580000,16.580000,14261739
2023-07-24,16.639999,17.190001,16.570000,16.740000,16.740000,3301194
2023-07-25,16.799999,16.889999,16.129999,16.219999,16.219999,1797281
2023-07-26,16.219999,16.840000,16.110001,16.719999,16.719999,2138188
2023-07-27,16.760000,16.950001,16.540001,16.660000,16.660000,1968386
2023-07-28,16.690001,17.200001,16.629999,16.650000,16.650000,4521689
2023-07-31,16.660000,16.809999,16.400000,16.450001,16.450001,3190732
2023-08-01,16.450001,16.459999,16.040001,16.100000,16.100000,2162707
2023-08-02,16.100000,16.700001,16.100000,16.209999,16.209999,2501504
2023-08-03,16.250000,16.340000,15.970000,16.150000,16.150000,2281539
2023-08-04,16.030001,16.959999,16.030001,16.520000,16.520000,3944102
2023-08-07,16.540001,17.760000,16.540001,17.450001,17.450001,6092384
