Date,Open,High,Low,Close,Adj Close,Volume
2023-05-02,31.600000,31.940001,29.760000,29.920000,28.948231,823503
2023-05-03,27.799999,27.799999,26.940001,26.940001,26.065020,1498534
2023-05-04,26.840000,28.160000,26.100000,27.639999,26.742283,1050056
2023-05-05,27.620001,27.620001,26.719999,27.180000,26.297224,542109
2023-05-08,27.180000,27.740000,26.400000,27.600000,26.703583,675998
2023-05-09,27.600000,29.360001,27.219999,27.459999,26.568129,2165895
2023-05-10,27.440001,27.520000,25.959999,26.020000,25.174900,1067713
2023-05-11,26.020000,27.340000,25.900000,27.100000,26.219822,1245647
2023-05-12,27.320000,27.600000,26.120001,26.700001,25.832815,573188
2023-05-15,25.100000,27.500000,25.100000,26.200001,25.349054,681919
2023-05-16,26.700001,27.260000,26.240000,27.000000,26.123070,494686
2023-05-17,27.000000,28.500000,27.000000,28.280001,27.361498,1111137
2023-05-18,28.540001,28.799999,26.959999,27.400000,26.510078,691213
2023-05-22,27.879999,27.980000,27.000000,27.400000,26.510078,446579
2023-05-23,27.420000,27.879999,27.160000,27.879999,26.974487,497244
2023-05-24,27.879999,28.500000,27.000000,27.219999,26.335922,1065132
2023-05-25,27.059999,27.900000,27.000000,27.700001,26.800335,428017
2023-05-26,27.700001,28.680000,27.700001,28.680000,27.748505,559914
2023-05-29,29.180000,30.780001,28.980000,30.040001,29.064335,1123894
2023-05-30,30.160000,33.040001,30.160000,33.040001,31.966898,789626
2023-05-31,34.900002,36.340000,33.840000,36.340000,35.159718,1676621
2023-06-01,36.240002,39.279999,34.500000,36.880001,35.682178,5995338
2023-06-02,37.060001,37.480000,35.799999,36.500000,35.314518,2037195
2023-06-05,36.820000,37.500000,36.419998,36.700001,35.508026,1722339
2023-06-06,36.860001,36.860001,35.340000,35.660000,34.501801,981212
2023-06-07,35.680000,36.299999,35.500000,35.619999,34.463100,1072211
2023-06-08,35.580002,35.900002,34.000000,34.360001,33.244022,1090451
2023-06-09,34.380001,37.540001,34.240002,36.200001,35.024261,3812817
2023-06-12,36.500000,37.799999,36.000000,36.000000,34.830761,2151876
2023-06-13,36.000000,36.020000,34.080002,34.299999,33.185974,1090112
2023-06-14,34.459999,36.599998,34.340000,34.720001,33.592335,1732730
2023-06-15,34.900002,35.799999,34.299999,35.240002,34.095448,1059870
2023-06-16,35.380001,36.000000,35.000000,35.220001,34.076096,826745
2023-06-19,37.320000,38.740002,36.880001,38.740002,37.481766,3824293
2023-06-20,40.119999,42.500000,38.299999,39.360001,38.081631,7252911
2023-06-21,39.360001,39.500000,36.799999,36.799999,35.604774,2724676
2023-06-22,36.799999,40.480000,36.799999,40.480000,39.165253,2937564
2023-06-23,42.860001,44.520000,41.500000,41.599998,40.248878,5616896
2023-06-26,41.840000,45.759998,41.840000,45.759998,44.273762,3708472
2023-06-27,47.959999,49.959999,46.799999,49.360001,47.756844,3332930
2023-07-03,49.360001,51.299999,46.900002,48.660000,47.871571,5454233
2023-07-04,48.680000,49.299999,46.599998,46.880001,46.120415,2747611
2023-07-05,46.880001,49.480000,46.099998,48.180000,47.399349,5123673
2023-07-06,48.779999,49.220001,47.240002,47.240002,46.474583,2144168
2023-07-07,47.480000,48.419998,46.759998,47.700001,46.927128,2177444
2023-07-10,48.540001,49.000000,47.500000,48.080002,47.300972,2373255
2023-07-11,48.540001,50.900002,46.980000,48.459999,47.674812,5414583
2023-07-12,49.240002,49.900002,47.820000,47.820000,47.045181,2442792
2023-07-13,47.880001,49.380001,46.939999,47.500000,46.730366,3648510
2023-07-14,47.799999,48.240002,46.840000,47.279999,46.513931,1716130
2023-07-17,47.500000,48.220001,47.099998,47.660000,46.887775,2125163
2023-07-18,48.099998,48.860001,45.820000,45.820000,45.077587,2981503
2023-07-19,45.740002,47.000000,44.580002,46.299999,45.549809,1969576
2023-07-20,46.900002,47.400002,45.799999,47.160000,46.395874,1889255
2023-07-21,47.259998,51.500000,46.000000,49.380001,48.579906,5394790
2023-07-24,51.000000,51.799999,49.500000,50.400002,49.583382,3029410
2023-07-25,50.400002,51.250000,46.799999,47.939999,47.939999,2079958
2023-07-26,47.939999,49.139999,47.360001,48.040001,48.040001,1772771
2023-07-27,48.660000,51.049999,47.959999,49.000000,49.000000,2847473
2023-07-28,49.500000,49.779999,48.360001,48.500000,48.500000,1812201
2023-07-31,48.700001,49.400002,47.880001,48.139999,48.139999,2490673
2023-08-01,48.160000,48.740002,46.799999,47.060001,47.060001,1997812
2023-08-02,47.340000,48.599998,47.000000,47.080002,47.080002,2110865
2023-08-03,47.080002,49.380001,46.959999,48.380001,48.380001,3706328
2023-08-04,48.500000,50.599998,47.340000,50.500000,50.500000,3557490
2023-08-07,51.849998,55.549999,51.849998,55.549999,55.549999,6141837
2023-08-08,57.200001,59.200001,52.950001,53.750000,53.750000,6822832
