Date,Open,High,Low,Close,Adj Close,Volume
2023-04-14,9.190000,9.600000,8.910000,9.260000,9.260000,102907809
2023-04-17,9.380000,9.400000,9.030000,9.050000,9.050000,40359495
2023-04-18,9.100000,9.260000,8.780000,8.860000,8.860000,30468509
2023-04-19,8.860000,8.920000,8.640000,8.680000,8.680000,18540690
2023-04-20,8.690000,8.750000,8.590000,8.690000,8.690000,7574844
2023-04-24,8.720000,9.490000,8.720000,9.400000,9.400000,78079526
2023-04-25,9.400000,9.420000,8.850000,8.910000,8.910000,41437909
2023-04-26,8.920000,9.410000,8.880000,9.120000,9.120000,55128211
2023-04-27,8.990000,9.140000,8.890000,9.010000,9.010000,31633443
2023-04-28,9.010000,9.070000,8.380000,8.500000,8.500000,20049419
2023-05-02,8.500000,8.600000,7.680000,7.710000,7.710000,17723423
2023-05-03,7.750000,7.810000,7.100000,7.470000,7.470000,19046571
2023-05-04,7.410000,7.770000,7.380000,7.500000,7.500000,17151149
2023-05-05,7.490000,7.490000,7.190000,7.290000,7.290000,11849744
2023-05-08,7.340000,7.560000,7.240000,7.560000,7.560000,15461165
2023-05-09,7.550000,7.720000,7.410000,7.510000,7.510000,13315794
2023-05-10,7.500000,7.510000,7.250000,7.270000,7.270000,9587435
2023-05-11,7.190000,7.890000,7.190000,7.890000,7.890000,30992332
2023-05-12,7.890000,8.000000,7.680000,7.800000,7.800000,14881096
2023-05-15,7.200000,8.310000,7.190000,7.790000,7.790000,24165833
2023-05-16,7.870000,8.180000,7.790000,8.110000,8.110000,20523468
2023-05-17,8.160000,8.300000,8.050000,8.200000,8.200000,17935555
2023-05-18,8.200000,8.430000,7.810000,7.920000,7.920000,25038662
2023-05-22,8.000000,8.050000,7.710000,7.820000,7.820000,10642175
2023-05-23,7.790000,7.870000,7.730000,7.820000,7.820000,8411975
2023-05-24,7.790000,7.960000,7.680000,7.710000,7.710000,10269342
2023-05-25,7.700000,7.950000,7.700000,7.820000,7.820000,9174122
2023-05-26,7.820000,8.130000,7.800000,8.070000,8.070000,19953383
2023-05-29,8.300000,8.580000,8.170000,8.500000,8.500000,21868868
2023-05-30,8.600000,8.860000,8.470000,8.810000,8.810000,27158492
2023-05-31,8.830000,8.850000,8.590000,8.620000,8.620000,19655145
2023-06-01,8.660000,8.890000,8.660000,8.810000,8.810000,21062706
2023-06-02,8.980000,9.050000,8.800000,8.830000,8.830000,19452300
2023-06-05,9.020000,9.260000,8.920000,9.170000,9.170000,32474329
2023-06-06,9.170000,9.320000,8.960000,9.140000,9.140000,35175153
2023-06-07,9.250000,9.490000,9.240000,9.320000,9.320000,34450587
2023-06-08,9.240000,9.360000,9.030000,9.190000,9.190000,21505426
2023-06-09,9.260000,9.570000,9.200000,9.540000,9.540000,27484151
2023-06-12,9.840000,10.080000,9.580000,9.590000,9.590000,40800536
2023-06-13,9.580000,9.580000,9.080000,9.130000,9.130000,22122224
2023-06-14,9.100000,9.360000,9.010000,9.220000,9.220000,23720548
2023-06-15,9.260000,9.320000,9.150000,9.240000,9.240000,18413581
2023-06-16,9.240000,9.320000,9.110000,9.200000,9.200000,20424187
2023-06-19,9.200000,9.290000,8.670000,8.710000,8.710000,16410381
2023-06-20,8.630000,8.700000,8.400000,8.450000,8.450000,10549827
2023-06-21,8.460000,8.620000,8.240000,8.270000,8.270000,13295849
2023-06-22,8.260000,8.610000,8.200000,8.570000,8.570000,26460827
2023-06-23,8.650000,8.900000,8.650000,8.880000,8.880000,21412907
2023-06-26,8.940000,9.300000,8.940000,9.230000,9.230000,19892326
2023-06-27,9.210000,9.410000,9.120000,9.370000,9.370000,9084301
2023-07-03,9.600000,10.220000,9.560000,10.180000,10.180000,38278845
2023-07-04,10.210000,10.270000,9.890000,9.910000,9.910000,29274383
2023-07-05,9.910000,10.900000,9.800000,10.720000,10.720000,75923871
2023-07-06,10.700000,11.240000,10.560000,10.600000,10.600000,57237959
2023-07-07,10.600000,10.820000,10.390000,10.550000,10.550000,34498511
2023-07-10,10.630000,10.950000,10.630000,10.730000,10.730000,31290996
2023-07-11,10.880000,11.070000,10.550000,10.830000,10.830000,53252056
2023-07-12,10.810000,10.840000,10.480000,10.610000,10.610000,34044790
2023-07-13,10.610000,10.780000,10.370000,10.470000,10.470000,24071569
2023-07-14,10.490000,10.980000,10.320000,10.900000,10.900000,43185453
2023-07-17,11.090000,11.560000,10.920000,11.000000,11.000000,73161210
2023-07-18,11.040000,11.110000,10.310000,10.310000,10.310000,51228950
2023-07-19,10.310000,10.740000,10.140000,10.720000,10.720000,33505863
2023-07-20,10.800000,10.940000,10.540000,10.860000,10.860000,38174616
2023-07-21,10.890000,11.250000,10.710000,11.110000,11.110000,73723356
2023-07-24,11.200000,11.400000,10.770000,10.890000,10.890000,54668536
2023-07-25,11.000000,11.040000,10.450000,10.620000,10.620000,30424596
2023-07-26,10.580000,10.930000,10.520000,10.930000,10.930000,26255572
2023-07-27,11.090000,11.500000,11.020000,11.500000,11.500000,66282384
2023-07-28,11.520000,11.850000,11.330000,11.810000,11.810000,58247715
2023-07-31,11.900000,12.220000,11.840000,12.010000,12.010000,84147405
2023-08-01,12.010000,12.040000,11.600000,11.630000,11.630000,42438488
2023-08-02,11.610000,11.980000,11.550000,11.750000,11.750000,50053527
2023-08-03,11.780000,11.950000,11.420000,11.450000,11.450000,40851018
2023-08-04,11.490000,11.810000,11.300000,11.740000,11.740000,34331283
2023-08-07,11.820000,12.150000,11.780000,11.900000,11.900000,61617827
2023-08-08,11.950000,12.040000,11.500000,11.600000,11.600000,37812531
2023-08-09,11.640000,11.860000,11.300000,11.720000,11.720000,32637808
