Date,Open,High,Low,Close,Adj Close,Volume
2023-04-28,38.700001,39.080002,36.119999,36.860001,36.260345,47454394
2023-05-02,36.919998,37.779999,36.459999,36.700001,36.102947,48466032
2023-05-03,36.700001,37.360001,35.279999,37.360001,36.752209,51089311
2023-05-04,37.119999,38.360001,37.080002,37.320000,36.712860,37551380
2023-05-05,37.360001,37.480000,36.560001,36.840000,36.240669,25905534
2023-05-08,37.220001,38.520000,37.000000,38.400002,37.775291,50608571
2023-05-09,38.299999,39.099998,37.459999,37.500000,36.889931,65974089
2023-05-10,37.680000,37.720001,36.740002,36.740002,36.142296,61829418
2023-05-11,36.560001,40.400002,36.540001,40.400002,39.742756,112656767
2023-05-12,40.599998,41.480000,39.360001,39.860001,39.211540,78918388
2023-05-15,36.700001,39.139999,36.259998,36.599998,36.004570,61160059
2023-05-16,36.700001,38.099998,36.700001,38.099998,37.480167,51007255
2023-05-17,38.220001,38.980000,37.939999,38.919998,38.286827,41520667
2023-05-18,38.900002,39.320000,37.279999,37.380001,36.771885,35498052
2023-05-22,37.580002,37.820000,36.400002,36.799999,36.201321,35183981
2023-05-23,36.799999,36.959999,36.299999,36.360001,35.768478,26606896
2023-05-24,36.360001,36.840000,35.520000,35.619999,35.040516,31326584
2023-05-25,35.759998,36.040001,35.299999,35.580002,35.001167,25575245
2023-05-26,35.660000,37.840000,35.520000,37.400002,36.791561,41638068
2023-05-29,38.080002,40.139999,37.799999,39.799999,39.152512,60025278
2023-05-30,40.459999,42.139999,40.320000,42.139999,41.454445,76208881
2023-05-31,42.099998,42.119999,40.299999,40.360001,40.360001,68429851
2023-06-01,41.000000,41.820000,40.560001,40.919998,40.919998,45468130
2023-06-02,42.000000,42.180000,41.080002,41.680000,41.680000,54867744
2023-06-05,42.400002,43.419998,41.959999,43.419998,43.419998,90731826
2023-06-06,43.380001,43.619999,42.459999,42.880001,42.880001,71238915
2023-06-07,45.080002,46.060001,44.840000,45.740002,45.740002,117108816
2023-06-08,45.299999,45.500000,44.299999,45.000000,45.000000,61908136
2023-06-09,45.340000,45.500000,44.439999,44.919998,44.919998,46044273
2023-06-12,45.180000,45.639999,44.340000,44.340000,44.340000,65442669
2023-06-13,44.419998,44.540001,42.500000,42.820000,42.820000,50780185
2023-06-14,42.840000,43.500000,41.599998,41.599998,41.599998,46166478
2023-06-15,41.759998,42.279999,41.360001,42.259998,42.259998,39317744
2023-06-16,42.400002,43.139999,42.220001,42.240002,42.240002,50090585
2023-06-19,42.200001,42.220001,40.180000,40.439999,40.439999,37496941
2023-06-20,40.259998,40.799999,39.779999,40.119999,40.119999,35811410
2023-06-21,40.220001,41.080002,39.599998,39.639999,39.639999,40431189
2023-06-22,39.799999,43.200001,39.259998,43.180000,43.180000,77171995
2023-06-23,43.540001,44.639999,43.259998,43.939999,43.939999,66018661
2023-06-26,44.099998,44.840000,43.959999,44.599998,44.599998,53327678
2023-06-27,44.580002,44.720001,44.060001,44.459999,44.459999,16930266
2023-07-03,45.240002,46.419998,45.240002,46.299999,46.299999,75335018
2023-07-04,46.320000,46.700001,45.439999,45.500000,45.500000,53836786
2023-07-05,45.560001,46.279999,44.419998,46.180000,46.180000,72380646
2023-07-06,46.360001,47.540001,46.360001,46.700001,46.700001,92398223
2023-07-07,46.619999,47.400002,46.340000,46.560001,46.560001,70073928
2023-07-10,47.099998,47.360001,46.720001,46.820000,46.820000,58415669
2023-07-11,47.480000,47.500000,46.540001,47.320000,47.320000,77864086
2023-07-12,47.340000,47.400002,46.580002,46.700001,46.700001,60588367
2023-07-13,46.700001,48.360001,46.639999,47.900002,47.900002,105605838
2023-07-14,48.119999,49.400002,47.619999,49.220001,49.220001,104696553
2023-07-17,49.619999,52.049999,49.259998,51.650002,51.650002,119245367
2023-07-18,51.750000,52.349998,48.959999,48.959999,48.959999,89285116
2023-07-19,48.939999,49.959999,47.919998,49.939999,49.939999,84612780
2023-07-20,50.200001,50.750000,48.700001,49.959999,49.959999,94236299
2023-07-21,49.919998,49.939999,48.520000,48.639999,48.639999,64121479
2023-07-24,48.720001,49.060001,47.580002,47.919998,47.919998,66281938
2023-07-25,47.959999,48.459999,47.099998,47.099998,47.099998,47726694
2023-07-26,47.099998,48.700001,47.040001,48.700001,48.700001,56721464
2023-07-27,48.900002,49.400002,48.520000,48.980000,48.980000,56965890
2023-07-28,49.500000,50.349998,49.099998,49.939999,49.939999,91913448
2023-07-31,50.200001,54.099998,50.099998,53.400002,53.400002,139732384
2023-08-01,53.200001,53.849998,52.049999,52.250000,52.250000,80827217
2023-08-02,52.099998,54.500000,51.900002,53.599998,53.599998,88956416
2023-08-03,53.849998,54.950001,52.599998,52.650002,52.650002,73061150
