Date,Open,High,Low,Close,Adj Close,Volume
2023-05-10,30.799999,31.000000,28.320000,29.020000,28.271290,304027
2023-05-11,29.000000,30.219999,27.760000,29.299999,28.544065,325394
2023-05-12,29.420000,29.639999,28.299999,28.799999,28.056965,192143
2023-05-15,27.860001,29.160000,27.860001,28.620001,27.881611,122202
2023-05-16,28.620001,29.180000,28.520000,29.000000,28.251806,110666
2023-05-17,29.000000,30.340000,29.000000,30.280001,29.498783,155154
2023-05-18,30.500000,31.299999,29.760000,30.459999,29.674137,182813
2023-05-22,30.580000,30.719999,29.680000,30.000000,29.226006,63654
2023-05-23,30.000000,30.379999,29.740000,30.240000,29.459814,60574
2023-05-24,30.240000,30.600000,29.900000,30.400000,29.615685,66830
2023-05-25,30.400000,30.459999,29.920000,30.100000,29.323425,54049
2023-05-26,30.260000,31.059999,29.860001,31.020000,30.219690,138818
2023-05-29,31.120001,32.560001,31.100000,32.200001,31.369247,176699
2023-05-30,32.200001,33.480000,31.540001,33.160000,32.304478,269049
2023-05-31,33.160000,33.939999,32.480000,33.799999,32.927967,240966
2023-06-01,33.799999,34.799999,32.680000,33.980000,33.103321,225031
2023-06-02,34.040001,34.500000,33.880001,34.299999,33.415066,162150
2023-06-05,34.340000,35.220001,34.340000,35.119999,34.213909,271304
2023-06-06,35.119999,35.599998,34.259998,35.080002,34.174946,338114
2023-06-07,35.439999,36.720001,35.020000,36.000000,35.071205,368530
2023-06-08,36.020000,36.820000,35.000000,36.000000,35.071205,294344
2023-06-09,35.980000,36.360001,35.759998,36.080002,35.149143,234882
2023-06-12,36.200001,39.240002,36.099998,38.400002,37.409290,597440
2023-06-13,38.720001,38.720001,35.799999,37.880001,36.902702,479166
2023-06-14,37.340000,39.119999,37.200001,38.759998,37.759998,490855
2023-06-15,38.000000,39.459999,36.119999,38.459999,38.459999,417670
2023-06-16,38.939999,39.200001,37.139999,37.779999,37.779999,286032
2023-06-19,37.500000,37.779999,35.480000,35.480000,35.480000,350674
2023-06-20,35.500000,37.000000,35.060001,36.200001,36.200001,343157
2023-06-21,36.200001,37.639999,34.900002,35.000000,35.000000,479353
2023-06-22,35.000000,36.500000,34.900002,35.799999,35.799999,466026
2023-06-23,36.000000,37.740002,35.840000,37.200001,37.200001,341057
2023-06-26,39.220001,40.919998,38.320000,40.919998,40.919998,868699
2023-06-27,41.439999,45.000000,41.080002,43.980000,43.980000,1570068
2023-07-03,45.799999,48.360001,45.799999,48.360001,48.360001,452690
2023-07-04,50.000000,53.150002,49.180000,52.299999,52.299999,2736491
2023-07-05,52.900002,56.299999,50.450001,53.599998,53.599998,2281871
2023-07-06,54.750000,54.799999,49.779999,50.000000,50.000000,1201682
2023-07-07,50.500000,53.950001,50.500000,51.799999,51.799999,964516
2023-07-10,51.799999,54.099998,50.400002,51.849998,51.849998,1003937
2023-07-11,51.849998,52.750000,48.759998,50.400002,50.400002,641116
2023-07-12,50.500000,52.599998,48.540001,50.500000,50.500000,933896
2023-07-13,51.549999,55.400002,51.200001,53.500000,53.500000,1467283
2023-07-14,54.049999,55.500000,51.000000,51.549999,51.549999,740874
2023-07-17,51.599998,53.000000,50.900002,51.950001,51.950001,691269
2023-07-18,51.900002,52.000000,49.320000,49.400002,49.400002,427888
2023-07-19,49.200001,51.349998,47.000000,49.740002,49.740002,547666
2023-07-20,50.599998,52.250000,48.400002,49.259998,49.259998,743533
2023-07-21,49.740002,50.200001,47.740002,47.799999,47.799999,357342
2023-07-24,47.279999,48.619999,46.119999,46.599998,46.599998,458530
2023-07-25,46.459999,47.180000,44.560001,45.080002,45.080002,383202
2023-07-26,45.099998,47.740002,44.360001,45.939999,45.939999,395686
2023-07-27,45.779999,50.500000,45.500000,50.500000,50.500000,909158
2023-07-28,51.049999,53.099998,48.500000,49.520000,49.520000,879084
2023-07-31,49.540001,52.000000,49.220001,49.799999,49.799999,427469
2023-08-01,49.799999,49.799999,47.980000,48.439999,48.439999,333113
2023-08-02,48.439999,50.400002,47.939999,48.860001,48.860001,336597
2023-08-03,48.860001,50.500000,47.799999,48.360001,48.360001,275565
2023-08-04,48.380001,49.400002,48.380001,49.000000,49.000000,248225
2023-08-07,49.480000,51.500000,49.040001,50.799999,50.799999,456472
2023-08-08,50.799999,51.450001,48.259998,48.759998,48.759998,358433
2023-08-09,50.099998,52.950001,48.799999,50.650002,50.650002,884644
2023-08-10,51.049999,52.799999,47.060001,47.240002,47.240002,709453
2023-08-11,47.400002,51.750000,45.040001,51.500000,51.500000,674304
2023-08-14,51.500000,56.650002,50.549999,56.650002,56.650002,1313108
2023-08-15,58.349998,62.150002,56.650002,58.500000,58.500000,991451
2023-08-16,58.750000,60.400002,54.849998,56.099998,56.099998,533089
2023-08-17,53.000000,61.150002,53.000000,59.849998,59.849998,1238731
2023-08-18,59.849998,65.199997,58.150002,62.599998,62.599998,1050664
