,Open_Time,Close_Time,Price_Direction,O,C,h,l,v,qav,num_trades,taker_base_vol,taker_quote_vol
0,2021-09-07 03:00:00,2021-09-07 06:59:59.999,-0.0228609620591453,52666.2,52654.16,52920.0,52336.1,8318.747269,437773714.3620082,278488.0,4094.099768,215485940.728342
1,2021-09-07 07:00:00,2021-09-07 10:59:59.999,-0.5888993386277585,52654.16,52344.08,52731.0,52061.42,8185.53027,429449137.50858873,222712.0,3848.3588,201904949.08288032
2,2021-09-07 11:00:00,2021-09-07 14:59:59.999,-2.6795771365166767,52344.08,50941.48,52366.46,50402.0,21065.57562,1079108332.522129,598906.0,10286.1015,526709090.7776944
3,2021-09-07 15:00:00,2021-09-07 18:59:59.999,-8.416498589130168,50943.75,46656.07,51124.91,42843.05,51548.53954,2468116592.6235886,1285100.0,23183.850118,1114040839.309625
4,2021-09-07 19:00:00,2021-09-07 22:59:59.999,0.0825616045243347,46656.07,46694.59,47544.93,45901.57,22952.37696,1077018540.005322,631279.0,11150.48399,523298235.3394416
5,2021-09-07 23:00:00,2021-09-08 02:59:59.999,0.3686960261357646,46691.58,46863.73,47186.3,46080.01,10978.03306,512639455.84880567,305226.0,5372.7078,250829518.80074272
6,2021-09-08 03:00:00,2021-09-08 06:59:59.999,-0.8921970523103142,46868.57,46450.41,47340.99,46234.29,8904.31343,417049887.1926632,241931.0,4408.3284,206454260.1402706
7,2021-09-08 07:00:00,2021-09-08 10:59:59.999,-2.9495978506105405,46450.4,45080.3,46825.5,45007.0,14682.06849,671925362.067574,377697.0,7269.28588,332727742.3289839
8,2021-09-08 11:00:00,2021-09-08 14:59:59.999,2.924789665034736,45075.72,46394.09,46780.0,44412.02,15065.44703,689697347.9339657,384788.0,7251.13256,332171754.5372344
9,2021-09-08 15:00:00,2021-09-08 18:59:59.999,-0.6627248472997658,46394.82,46087.35,46900.0,45583.0,11266.12913,520768504.1088587,325516.0,5598.57241,258792756.87930048
10,2021-09-08 19:00:00,2021-09-08 22:59:59.999,0.7669222206067723,46082.9,46436.32,46530.0,45860.01,7256.39211,335817311.9708478,230763.0,3583.16202,165819166.9955247
11,2021-09-08 23:00:00,2021-09-09 02:59:59.999,-0.8355530402824859,46436.31,46048.31,46779.0,45827.9,7894.96501,365347380.6650511,235406.0,3686.26633,170578927.3865594
12,2021-09-09 03:00:00,2021-09-09 06:59:59.999,-0.102501047269698,46048.31,46001.11,46374.23,45513.08,8605.4181,396011325.1844669,218912.0,4028.83322,185416682.74367368
13,2021-09-09 07:00:00,2021-09-09 10:59:59.999,0.5952893361819496,46001.16,46275.0,46358.4,45883.42,6151.77364,284003592.0079406,188583.0,2942.96777,135877323.10319
14,2021-09-09 11:00:00,2021-09-09 14:59:59.999,0.0392004237276219,46275.01,46293.15,46560.0,45888.38,8545.31646,395213434.1632102,227754.0,3922.90126,181424848.837189
15,2021-09-09 15:00:00,2021-09-09 18:59:59.999,1.5304640103341425,46293.15,47001.65,47240.68,45599.0,14521.52255,678054440.6563761,374865.0,6954.92334,324750932.5865486
16,2021-09-09 19:00:00,2021-09-09 22:59:59.999,-0.9082659864068632,47001.65,46574.75,47399.97,46460.87,7770.68838,364037655.591718,318867.0,3768.378,176547335.7541609
