,Open_Time,Close_Time,Price_Direction,O,C,h,l,v,qav,num_trades,taker_base_vol,taker_quote_vol
0,2019-10-24 07:00:00,2019-10-24 10:59:59.999,0.1342609709429671,7410.94,7420.89,7441.67,7337.99,6275.959099,46449561.32251371,65400.0,3195.472046,23651808.7020031
1,2019-10-24 11:00:00,2019-10-24 14:59:59.999,0.0198103596051977,7420.36,7421.83,7478.0,7389.2,6195.91767,46078153.92077416,69504.0,3097.100325,23034223.70584658
2,2019-10-24 15:00:00,2019-10-24 18:59:59.999,0.2119634716732927,7421.09,7436.82,7503.68,7413.43,7240.617111,53958476.75453092,85149.0,3593.40014,26780442.51738433
3,2019-10-24 19:00:00,2019-10-24 22:59:59.999,0.4636390285095037,7436.82,7471.3,7479.0,7421.07,4459.162116,33204232.14447682,66267.0,2429.550066,18093287.97097894
4,2019-10-24 23:00:00,2019-10-25 02:59:59.999,-0.7882162408148559,7471.3,7412.41,7471.96,7403.76,3094.469974,23034733.73437601,46318.0,1618.86398,12052007.87421442
5,2019-10-25 03:00:00,2019-10-25 06:59:59.999,0.3722136255280016,7412.41,7440.0,7459.29,7411.94,4639.755101,34496351.234839,55540.0,2512.740115,18682097.76543912
6,2019-10-25 07:00:00,2019-10-25 10:59:59.999,0.3060475643882614,7440.02,7462.79,7469.0,7361.0,5669.002088,42163853.47484692,64246.0,3133.609296,23312979.54900802
7,2019-10-25 11:00:00,2019-10-25 14:59:59.999,1.5998992189468395,7461.72,7581.1,7642.58,7439.0,12288.347953,92735467.12711136,98288.0,6374.258244,48101620.61721152
8,2019-10-25 15:00:00,2019-10-25 18:59:59.999,9.041435735022432,7578.0,8263.16,8403.95,7578.0,20521.645541,161318485.32495287,161723.0,12222.428455,96266258.65172702
9,2019-10-25 19:00:00,2019-10-25 22:59:59.999,4.501055918285843,8262.95,8634.87,8799.0,8247.3,36455.029282,310247649.7295673,279257.0,19678.297618,167488133.1112954
10,2019-10-25 23:00:00,2019-10-26 02:59:59.999,0.2333561478053477,8634.87,8655.02,8706.07,8535.0,11174.438209,96367737.9922022,116364.0,5667.642884,48889222.49317285
11,2019-10-26 03:00:00,2019-10-26 06:59:59.999,10.376414645304695,8655.88,9554.05,10370.0,8470.38,63695.782267,606996602.9617069,435235.0,33834.756293,321852598.6717048
12,2019-10-26 07:00:00,2019-10-26 10:59:59.999,-0.7596778329608902,9554.05,9481.47,9777.0,9301.01,20027.669626,191476747.6319469,151173.0,9709.990099,92896705.97972296
13,2019-10-26 11:00:00,2019-10-26 14:59:59.999,-2.713186879249737,9481.47,9224.22,9486.58,8970.0,28178.900423,260117892.150902,187071.0,13360.380881,123383535.65260172
14,2019-10-26 15:00:00,2019-10-26 18:59:59.999,-0.2992152105401652,9224.13,9196.53,9444.44,9051.0,22544.294248,207538839.0039808,168751.0,10526.025148,96963289.86021456
15,2019-10-26 19:00:00,2019-10-26 22:59:59.999,-2.161841186565661,9194.94,8996.16,9247.94,8855.5,18414.713277,167097251.3190316,148906.0,8627.54434,78318469.14820756
16,2019-10-26 23:00:00,2019-10-27 02:59:59.999,2.56934543421948,8998.79,9230.0,9289.7,8994.79,9727.225572,89016833.34328029,94233.0,5531.63977,50625496.30876637
17,2019-10-27 03:00:00,2019-10-27 06:59:59.999,-1.0659804983748582,9230.0,9131.61,9369.8,9096.0,8393.571998,77373396.12765573,83039.0,4165.497866,38406069.61563627
18,2019-10-27 07:00:00,2019-10-27 10:59:59.999,0.2061277553979811,9130.26,9149.08,9206.13,9074.34,5475.762137,50056627.97975614,74225.0,2912.600647,26629838.12158957
19,2019-10-27 11:00:00,2019-10-27 14:59:59.999,1.3880448231688365,9148.84,9275.83,9642.99,9147.29,23305.7256,218813552.72701848,176962.0,11771.886675,110577651.78777534
20,2019-10-27 15:00:00,2019-10-27 18:59:59.999,2.7030814891798194,9275.71,9526.44,9610.0,9211.19,21633.398875,204115349.70864385,180806.0,11163.810617,105387357.03297432
21,2019-10-27 19:00:00,2019-10-27 22:59:59.999,1.9818395250725007,9523.98,9712.73,9794.98,9376.0,19848.680343,191331378.75464392,159690.0,10195.569402,98323666.92462789
22,2019-10-27 23:00:00,2019-10-28 02:59:59.999,-1.874691103789124,9712.0,9529.93,9749.0,9420.0,15176.402651,145747992.44854867,125256.0,7111.189463,68304421.91395932
