,Open_Time,Close_Time,Price_Direction,O,C,h,l,v,qav,num_trades,taker_base_vol,taker_quote_vol
0,2018-01-17 19:00:00,2018-01-17 22:59:59.999,12.59869996727161,9227.46,10390.0,10600.83,9150.01,11753.768673,116208029.82326612,87419.0,5988.70451,59247522.76584203
1,2018-01-17 23:00:00,2018-01-18 02:59:59.999,6.008006945784303,10366.0,10988.79,11680.99,10181.89,15732.957683,171730543.2674097,120903.0,7905.595836,86403478.29797938
2,2018-01-18 03:00:00,2018-01-18 06:59:59.999,-0.1562074223132316,10972.59,10955.45,11600.0,10650.0,9452.007406,105800696.66386604,75490.0,4803.975052,53820523.33460985
3,2018-01-18 07:00:00,2018-01-18 10:59:59.999,-4.35652570180302,10950.01,10472.97,11325.06,10435.33,8196.573674,88533543.36159985,65975.0,3994.226869,43197536.76903303
4,2018-01-18 11:00:00,2018-01-18 14:59:59.999,9.100519895887016,10461.71,11413.78,11499.0,10440.01,6725.663497,74365486.3752433,57106.0,3428.905738,37887530.86731535
5,2018-01-18 15:00:00,2018-01-18 18:59:59.999,2.507670552612713,11413.78,11700.0,11878.82,11230.0,8457.279404,97771051.82813144,72808.0,4198.721628,48543385.1488756
6,2018-01-18 19:00:00,2018-01-18 22:59:59.999,-1.3255546939853695,11696.99,11541.94,11700.06,10888.0,7545.898796,85145570.69504716,57907.0,3534.985351,39894562.74833124
7,2018-01-18 23:00:00,2018-01-19 02:59:59.999,-4.967750325097535,11535.0,10961.97,11742.95,10635.3,8087.01216,89673265.13451684,63826.0,3853.568207,42748266.7970618
8,2018-01-19 03:00:00,2018-01-19 06:59:59.999,-1.1813868613138647,10960.0,10830.52,11435.0,10360.0,8231.732797,89451661.01000233,61750.0,3940.318137,42802180.45289261
9,2018-01-19 07:00:00,2018-01-19 10:59:59.999,2.2085735495617835,10830.52,11069.72,11333.0,10601.0,5488.382275,60487786.60329641,41705.0,2846.557214,31374040.0748921
10,2018-01-19 11:00:00,2018-01-19 14:59:59.999,4.251537070524407,11060.0,11530.22,11596.0,10950.0,5898.414912,67322926.99393462,45429.0,2947.730148,33649960.0192787
11,2018-01-19 15:00:00,2018-01-19 18:59:59.999,-1.171893286450669,11535.18,11400.0,11795.0,11123.0,6420.48879,74050227.72147793,52853.0,3183.963412,36732251.56179379
12,2018-01-19 19:00:00,2018-01-19 22:59:59.999,-1.9560473541617605,11383.16,11160.5,11700.0,11003.0,5110.596379,57852358.42489205,44985.0,2319.545747,26274823.16366327
13,2018-01-19 23:00:00,2018-01-20 02:59:59.999,2.9968315516421105,11141.1,11474.98,11487.39,11061.22,2979.760268,33608538.47297587,26549.0,1633.301697,18426421.61970195
14,2018-01-20 03:00:00,2018-01-20 06:59:59.999,2.396082607551392,11474.98,11749.93,11795.0,11412.45,3661.42197,42589914.0951064,28403.0,1976.08298,22991696.00930314
15,2018-01-20 07:00:00,2018-01-20 10:59:59.999,7.75384662520819,11749.91,12660.98,12869.0,11545.0,9899.460966,122980195.47534688,74137.0,4817.510068,59736511.64920217
16,2018-01-20 11:00:00,2018-01-20 14:59:59.999,-2.6930774710962293,12660.98,12320.01,12835.0,12300.0,4266.527722,53678337.93762433,37823.0,2181.602932,27473863.16261488
17,2018-01-20 15:00:00,2018-01-20 18:59:59.999,1.7775901883515084,12320.05,12539.05,12700.0,12240.24,3472.518676,43451311.36166178,34644.0,1597.252046,19995494.12395626
18,2018-01-20 19:00:00,2018-01-20 22:59:59.999,1.841761915547237,12539.08,12770.02,13099.0,12535.0,4922.859331,63265474.24227971,47758.0,2457.158345,31568773.40176803
19,2018-01-20 23:00:00,2018-01-21 02:59:59.999,0.1597085338819178,12779.53,12799.94,12929.97,12600.0,2546.069162,32595874.66895136,28882.0,1359.589634,17417319.55786279
20,2018-01-21 03:00:00,2018-01-21 06:59:59.999,-3.1234863044735017,12799.8,12400.0,12799.8,12201.0,5130.624885,63941412.29607174,45058.0,2362.247223,29444451.95897605
