,Open_Time,Close_Time,Price_Direction,O,C,h,l,v,qav,num_trades,taker_base_vol,taker_quote_vol
0,2018-09-05 07:00:00,2018-09-05 10:59:59.999,-0.1627554318439637,7379.17,7367.16,7397.3,7359.0,5140.415278,37900298.45458067,26414.0,2799.468614,20643587.38008709
1,2018-09-05 11:00:00,2018-09-05 14:59:59.999,-5.102316421524388,7367.83,6991.9,7393.59,6909.0,17571.296011,125179112.53679022,88523.0,7546.401525,53716239.58657419
2,2018-09-05 15:00:00,2018-09-05 18:59:59.999,-0.0143040643568463,6991.02,6990.02,7050.0,6934.29,11652.254958,81582292.17875972,53707.0,6149.103233,43057616.22710695
3,2018-09-05 19:00:00,2018-09-05 22:59:59.999,-1.1120806809241082,6990.5,6912.76,7000.0,6851.0,12861.546191,88957441.91190954,59775.0,6399.990589,44271655.28090936
4,2018-09-05 23:00:00,2018-09-06 02:59:59.999,-3.0777865859656663,6912.76,6700.0,6995.0,6682.0,11190.293252,76765744.985832,53381.0,5308.749072,36491367.55733874
5,2018-09-06 03:00:00,2018-09-06 06:59:59.999,-3.773029906215525,6697.27,6444.58,6725.0,6313.23,20865.116153,134669682.57425064,88607.0,10385.228615,67010320.90532219
6,2018-09-06 07:00:00,2018-09-06 10:59:59.999,-0.6008130838221185,6444.6,6405.88,6476.46,6352.74,8782.424819,56350287.99140797,40998.0,4781.821286,30694072.23014507
7,2018-09-06 11:00:00,2018-09-06 14:59:59.999,0.0432415218517912,6405.88,6408.65,6450.0,6265.0,8950.617553,57160816.26963176,41261.0,4873.025598,31134722.49900713
8,2018-09-06 15:00:00,2018-09-06 18:59:59.999,0.2043869872578032,6409.41,6422.51,6533.0,6383.0,9826.786109,63409626.84190266,46953.0,5178.167554,33410699.13671672
9,2018-09-06 19:00:00,2018-09-06 22:59:59.999,0.8036417644622806,6423.26,6474.88,6483.0,6359.0,6355.344883,40860653.04548779,34670.0,3611.784459,23229714.62976412
10,2018-09-06 23:00:00,2018-09-07 02:59:59.999,0.7005446104582506,6470.68,6516.01,6544.0,6428.03,5864.17471,37940865.48643679,28356.0,3502.522021,22657795.11592524
11,2018-09-07 03:00:00,2018-09-07 06:59:59.999,-0.3770232198427414,6516.84,6492.27,6544.0,6465.0,6802.07324,44255522.72051501,32634.0,3736.649933,24311067.52956672
12,2018-09-07 07:00:00,2018-09-07 10:59:59.999,-0.1162611641515272,6494.0,6486.45,6536.0,6453.41,5749.302714,37311106.00916393,30083.0,3178.257981,20629030.12771073
13,2018-09-07 11:00:00,2018-09-07 14:59:59.999,-1.852879516586506,6487.2,6367.0,6489.23,6320.0,7686.513323,49196164.24559848,43216.0,3876.306612,24819318.63384548
14,2018-09-07 15:00:00,2018-09-07 18:59:59.999,0.1364850007852929,6367.0,6375.69,6480.0,6350.0,8000.14945,51413330.11043214,34264.0,4658.09645,29941927.61724515
15,2018-09-07 19:00:00,2018-09-07 22:59:59.999,0.7107342842215449,6373.69,6418.99,6477.0,6360.0,6621.653571,42548565.97800941,30846.0,3701.8309,23790548.51024267
16,2018-09-07 23:00:00,2018-09-08 02:59:59.999,-0.3654774887054064,6419.0,6395.54,6460.0,6380.01,4046.595752,25991440.84147081,23408.0,2311.893695,14852943.93831725
17,2018-09-08 03:00:00,2018-09-08 06:59:59.999,0.5192681149676186,6395.54,6428.75,6459.0,6390.73,4159.155678,26758946.02879409,19922.0,2238.418755,14402027.20484311
18,2018-09-08 07:00:00,2018-09-08 10:59:59.999,0.3153023527124314,6428.75,6449.02,6468.0,6412.0,3940.782437,25387225.97204629,20181.0,2057.075277,13255707.14964158
19,2018-09-08 11:00:00,2018-09-08 14:59:59.999,-0.3249627517647374,6449.97,6429.01,6478.0,6418.03,5038.111959,32509892.95336125,24197.0,2733.387634,17641479.95516078
20,2018-09-08 15:00:00,2018-09-08 18:59:59.999,0.0060662528134101,6429.01,6429.4,6432.96,6355.55,5785.602509,37050684.09568283,26186.0,3232.176491,20700261.89334486
21,2018-09-08 19:00:00,2018-09-08 22:59:59.999,-3.940647649858458,6429.4,6176.04,6434.11,6125.0,12405.996456,77526409.59196979,60560.0,5697.578488,35638352.37594147
22,2018-09-08 23:00:00,2018-09-09 02:59:59.999,0.1457242088389828,6176.05,6185.05,6206.88,6111.0,6885.383132,42478186.72934919,29785.0,3656.447548,22563295.86928559
23,2018-09-09 03:00:00,2018-09-09 06:59:59.999,-0.2124474136063405,6185.06,6171.92,6206.0,6141.53,4960.914714,30640579.84823644,23456.0,2953.534303,18244298.56251689
24,2018-09-09 07:00:00,2018-09-09 10:59:59.999,0.2577803989682279,6171.92,6187.83,6199.05,6164.23,5028.386236,31093632.19275931,20139.0,2603.483432,16100167.63392529
25,2018-09-09 11:00:00,2018-09-09 14:59:59.999,3.0857333122133164,6186.86,6377.77,6441.0,6181.55,9024.391738,57110391.85983149,40810.0,4948.037229,31255207.36937359
26,2018-09-09 15:00:00,2018-09-09 18:59:59.999,-0.1367249054136517,6377.77,6369.05,6436.0,6352.74,6584.359048,42079972.20583058,31915.0,3942.393573,25196843.89139559
27,2018-09-09 19:00:00,2018-09-09 22:59:59.999,0.2377120606683793,6369.05,6384.19,6396.28,6360.33,4928.487968,31440056.69358874,24264.0,3134.871385,19999313.99557762
28,2018-09-09 23:00:00,2018-09-10 02:59:59.999,-2.089223535013826,6384.19,6250.81,6400.0,6211.0,6527.384116,41218817.30517393,36125.0,3222.460748,20347578.18908145
29,2018-09-10 03:00:00,2018-09-10 06:59:59.999,0.9710088831878398,6252.26,6312.97,6373.98,6246.39,5633.465027,35466256.10354704,22680.0,3229.401702,20333688.79651986
30,2018-09-10 07:00:00,2018-09-10 10:59:59.999,0.1938546185387698,6314.01,6326.25,6346.81,6259.0,4694.229662,29618364.57895665,25596.0,2396.238543,15122367.20771991
31,2018-09-10 11:00:00,2018-09-10 14:59:59.999,-0.209760253672392,6326.27,6313.0,6342.08,6245.0,5248.058099,33037052.25359745,31950.0,2773.670101,17462331.90003481
32,2018-09-10 15:00:00,2018-09-10 18:59:59.999,-0.273404086805009,6313.0,6295.74,6346.99,6271.84,5578.241611,35153638.00333037,27384.0,3419.324651,21549883.38310753
33,2018-09-10 19:00:00,2018-09-10 22:59:59.999,-0.004287756074328,6297.0,6296.73,6305.0,6221.0,6465.501249,40555867.48682482,33971.0,3753.06238,23553105.33220065
34,2018-09-10 23:00:00,2018-09-11 02:59:59.999,0.2756308929011202,6294.65,6312.0,6321.8,6267.46,4819.960784,30347171.54361837,23705.0,2882.998607,18150607.54503085
35,2018-09-11 03:00:00,2018-09-11 06:59:59.999,0.6814015865044181,6311.99,6355.0,6404.0,6289.0,5421.174078,34409593.22384511,28400.0,3229.585808,20494807.80376833
36,2018-09-11 07:00:00,2018-09-11 10:59:59.999,-0.7051140833989048,6355.0,6310.19,6366.66,6300.0,5169.094568,32747625.51071279,23373.0,2936.418867,18600260.21769623
37,2018-09-11 11:00:00,2018-09-11 14:59:59.999,-0.4190048160197965,6310.19,6283.75,6361.29,6250.0,4728.862298,29838790.58236466,25834.0,2529.83909,15967728.8428437
38,2018-09-11 15:00:00,2018-09-11 18:59:59.999,-0.4798774672532241,6280.77,6250.63,6303.29,6169.68,7323.665978,45829396.17784104,35495.0,3590.384569,22475295.24916556
39,2018-09-11 19:00:00,2018-09-11 22:59:59.999,0.2783732761654823,6250.6,6268.0,6288.0,6186.7,5371.267978,33540161.69126851,33044.0,3260.592292,20365562.52264008
40,2018-09-11 23:00:00,2018-09-12 02:59:59.999,0.4096196821619288,6269.23,6294.91,6323.41,6242.09,5090.82369,31981081.61442724,27189.0,2871.15298,18037006.87596249
41,2018-09-12 03:00:00,2018-09-12 06:59:59.999,-0.5089782297791157,6293.0,6260.97,6300.59,6218.0,4591.478107,28770191.41173909,24454.0,2345.179632,14695886.80935601
42,2018-09-12 07:00:00,2018-09-12 10:59:59.999,-0.2716406231285816,6261.95,6244.94,6305.05,6230.27,4796.735866,30069247.57756256,25482.0,2725.145073,17085960.19388304
43,2018-09-12 11:00:00,2018-09-12 14:59:59.999,-0.0201761409127336,6245.0,6243.74,6278.22,6192.37,5302.765009,33095365.38720823,29456.0,2900.881079,18109177.96550172
44,2018-09-12 15:00:00,2018-09-12 18:59:59.999,0.4104898330493182,6243.76,6269.39,6299.0,6243.76,5099.082289,31978791.68120848,26379.0,2997.163606,18799352.77581792
45,2018-09-12 19:00:00,2018-09-12 22:59:59.999,0.6919333459874104,6269.39,6312.77,6360.0,6261.6,6434.288711,40538793.20961466,34088.0,3453.378047,21761358.36429519
