,Open_Time,Close_Time,Price_Direction,O,C,h,l,v,qav,num_trades,taker_base_vol,taker_quote_vol
0,2017-12-24 23:00:00,2017-12-25 02:59:59.999,10.07540572979179,12264.32,13500.0,13570.0,12166.61,3534.054162,45404856.75713833,19688.0,2113.9124,27156229.62886617
1,2017-12-25 03:00:00,2017-12-25 06:59:59.999,-4.018148148148153,13500.0,12957.55,13650.0,12812.35,2918.226389,38526019.70833162,21893.0,1483.274072,19585638.40462369
2,2017-12-25 07:00:00,2017-12-25 10:59:59.999,4.564037004538439,12969.22,13561.14,13690.64,12708.0,3759.82078,50399737.59660729,21595.0,2274.656187,30505288.54492158
3,2017-12-25 11:00:00,2017-12-25 14:59:59.999,1.6200294550810015,13580.0,13800.0,13970.0,13449.98,3260.952383,44799754.78274934,21109.0,1932.851884,26575462.47032698
4,2017-12-25 15:00:00,2017-12-25 18:59:59.999,-2.4269070857633706,13808.11,13473.0,14300.0,13059.0,2706.286597,37119359.21833469,24978.0,1355.853776,18657854.48320565
5,2017-12-25 19:00:00,2017-12-25 22:59:59.999,2.4870481704149032,13473.0,13808.08,13880.0,13400.0,2117.742619,28909406.29321001,14467.0,1325.557921,18095424.98739654
6,2017-12-25 23:00:00,2017-12-26 02:59:59.999,-0.8130822986987735,13811.64,13699.34,13885.0,13331.0,985.178839,13385380.02968159,12374.0,462.457098,6284179.96915195
7,2017-12-26 03:00:00,2017-12-26 06:59:59.999,4.545109472427136,13699.34,14321.99,14400.0,13533.0,2286.202328,31563620.0536592,17830.0,1425.849859,19687074.78685986
8,2017-12-26 07:00:00,2017-12-26 10:59:59.999,5.335804195804199,14300.0,15063.02,15350.0,14210.79,4687.961245,69724255.81818625,34323.0,2673.826587,39729971.10309077
9,2017-12-26 11:00:00,2017-12-26 14:59:59.999,-1.4806450671259397,15073.16,14849.98,15200.0,14700.99,2933.176879,43798399.38673456,18492.0,1634.479881,24413495.21259515
10,2017-12-26 15:00:00,2017-12-26 18:59:59.999,5.423066558879008,14844.0,15649.0,15900.1,14660.0,2613.323953,40113767.05224549,25909.0,1467.348712,22519366.34606237
11,2017-12-26 19:00:00,2017-12-26 22:59:59.999,0.8810868249756033,15649.99,15787.88,15987.0,15432.06,1482.356898,23344377.69764326,20759.0,687.860273,10842106.1670907
12,2017-12-26 23:00:00,2017-12-27 02:59:59.999,-0.6266804746658085,15787.95,15689.01,16050.0,15540.01,1031.646801,16299311.88810008,15820.0,546.805986,8650100.17091587
13,2017-12-27 03:00:00,2017-12-27 06:59:59.999,1.085806601918016,15709.98,15880.56,16015.28,15559.54,1381.523307,21829298.55973137,14777.0,754.489986,11924942.72393732
14,2017-12-27 07:00:00,2017-12-27 10:59:59.999,1.2568973574819473,15855.71,16055.0,16498.05,15855.61,2363.34181,38408583.49583282,25285.0,1303.284778,21191998.69863956
15,2017-12-27 11:00:00,2017-12-27 14:59:59.999,-3.1328213994422023,16073.69,15570.13,16200.0,15250.59,2446.343262,38449222.5756168,22878.0,1260.007562,19800556.41992542
