,Open_Time,Close_Time,Price_Direction,O,C,h,l,v,qav,num_trades,taker_base_vol,taker_quote_vol
0,2017-12-17 15:00:00,2017-12-17 18:59:59.999,-2.483573911058119,19709.5,19220.0,19798.68,18846.0,1804.547069,35016169.65799192,17097.0,855.465555,16601768.70625001
1,2017-12-17 19:00:00,2017-12-17 22:59:59.999,-1.9463579604578567,19220.0,18845.91,19394.0,18523.0,1541.481271,29208864.82945833,15667.0,686.551367,13016480.37896709
2,2017-12-17 23:00:00,2017-12-18 02:59:59.999,0.07487035648584,18845.91,18860.02,19449.48,18510.0,1704.419287,32353377.61385643,14751.0,783.685655,14882116.23643632
3,2017-12-18 03:00:00,2017-12-18 06:59:59.999,-1.5376955722257324,18860.04,18570.03,18897.16,17029.98,3288.87166,59267210.69813873,26029.0,1465.791536,26402531.88772307
4,2017-12-18 07:00:00,2017-12-18 10:59:59.999,0.0913791626414546,18560.03,18576.99,19006.61,18510.0,1549.664198,29156534.88924915,13360.0,719.774653,13545350.9405266
5,2017-12-18 11:00:00,2017-12-18 14:59:59.999,2.9588754690614474,18576.99,19126.66,19200.1,18510.0,1479.842754,27850978.0876833,13902.0,650.806584,12246397.68024596
6,2017-12-18 15:00:00,2017-12-18 18:59:59.999,-2.3336860899000924,19116.11,18670.0,19300.0,18021.98,1735.512101,32374982.66750405,15152.0,773.591648,14430503.61098389
7,2017-12-18 19:00:00,2017-12-18 22:59:59.999,-0.4284949116229244,18670.0,18590.0,18749.99,18100.2,1431.158244,26470670.91171496,12044.0,596.866705,11036570.42896952
8,2017-12-18 23:00:00,2017-12-19 02:59:59.999,1.432221624529317,18590.0,18856.25,18900.0,18447.4,1139.584114,21218868.49090777,11469.0,483.47102,9005334.51560452
9,2017-12-19 03:00:00,2017-12-19 06:59:59.999,-0.6739410009943745,18856.25,18729.17,18950.0,18500.0,1543.050088,28800662.1191099,14564.0,687.591327,12843249.42563274
10,2017-12-19 07:00:00,2017-12-19 10:59:59.999,-0.8925115207988388,18729.17,18562.01,18850.0,18501.0,1193.437318,22257711.21180673,11626.0,462.25872,8624097.34674092
11,2017-12-19 11:00:00,2017-12-19 14:59:59.999,-7.105837953808179,18569.52,17250.0,18695.2,16300.0,3901.757094,68281428.97269157,33440.0,1766.829471,30877269.99338651
12,2017-12-19 15:00:00,2017-12-19 18:59:59.999,-0.286681925387193,17214.2,17164.85,17946.57,16555.0,3128.535914,54004293.78410368,23308.0,1313.918846,22692535.47876531
13,2017-12-19 19:00:00,2017-12-19 22:59:59.999,2.6649258978970174,17164.83,17622.26,18185.18,17110.02,1528.889363,27072749.51870205,14198.0,682.328169,12080538.29715797
14,2017-12-19 23:00:00,2017-12-20 02:59:59.999,-1.8557810220386344,17622.23,17295.2,17753.76,16500.0,1915.078443,32373780.31695272,19433.0,827.579651,14016425.37848114
15,2017-12-20 03:00:00,2017-12-20 06:59:59.999,-3.4393935889726754,17295.2,16700.35,17295.2,14777.66,5070.579118,81616623.61597376,47764.0,2219.119713,35760944.32831294
16,2017-12-20 07:00:00,2017-12-20 10:59:59.999,-2.072832050125926,16700.34,16354.17,16838.55,15806.09,2492.466674,40786366.98009806,21383.0,1007.224315,16492868.48418043
17,2017-12-20 11:00:00,2017-12-20 14:59:59.999,5.458435207823961,16360.0,17253.0,17450.0,16300.0,1902.966178,32217512.72854999,16305.0,797.733747,13524957.18085106
18,2017-12-20 15:00:00,2017-12-20 18:59:59.999,-4.335477887903553,17253.0,16505.0,17720.35,16321.0,1565.037224,26839477.13002872,16427.0,689.760386,11875753.22244767
19,2017-12-20 19:00:00,2017-12-20 22:59:59.999,1.4631197097944375,16540.0,16782.0,16970.0,16000.0,1380.218514,22727168.97916942,14863.0,569.992878,9411126.78075803
20,2017-12-20 23:00:00,2017-12-21 02:59:59.999,-1.7463301563277414,16782.05,16488.98,16900.0,15830.13,1039.228985,17006743.06841896,13020.0,448.832996,7338713.82876891
21,2017-12-21 03:00:00,2017-12-21 06:59:59.999,2.5515578391943845,16480.52,16901.03,16990.99,16375.29,2409.770443,40015246.8412108,17167.0,1363.888862,22648989.85667879
22,2017-12-21 07:00:00,2017-12-21 10:59:59.999,0.8162816112390947,16901.03,17038.99,17309.5,16600.0,1783.394937,30319236.47516161,16035.0,1077.785792,18326938.64991951
23,2017-12-21 11:00:00,2017-12-21 14:59:59.999,-3.2560679853713586,17046.02,16490.99,17049.99,16249.98,3127.254071,51961413.96476725,16784.0,1919.247709,31904865.76032241
24,2017-12-21 15:00:00,2017-12-21 18:59:59.999,-12.679643441877388,16491.0,14400.0,16658.03,14022.0,5385.852097,84010043.56461073,30264.0,2837.481302,44717358.08590506
25,2017-12-21 19:00:00,2017-12-21 22:59:59.999,2.0898611111111145,14400.0,14700.94,15419.07,14302.95,4474.436876,66185981.21728141,23688.0,2508.71297,37152353.68013975
26,2017-12-21 23:00:00,2017-12-22 02:59:59.999,5.385369915121066,14700.94,15492.64,15527.63,14691.03,3143.508876,47684903.22734426,13793.0,1965.644154,29787171.75942368
