,Open_Time,Close_Time,Price_Direction,O,C,h,l,v,qav,num_trades,taker_base_vol,taker_quote_vol
0,2020-03-16 15:00:00,2020-03-16 18:59:59.999,12.82977376616152,4565.63,5151.39,5175.0,4500.0,68602.654366,331700146.18489724,463033.0,34755.09041,168126582.59139714
1,2020-03-16 19:00:00,2020-03-16 22:59:59.999,-3.990257613426295,5144.53,4939.25,5200.0,4828.0,26334.87645,132331751.46735723,189531.0,12572.621884,63238660.82759798
2,2020-03-16 23:00:00,2020-03-17 02:59:59.999,1.7495194739504352,4942.5,5028.97,5060.0,4820.0,20134.291563,99394158.42004351,135252.0,10084.795748,49828290.75947118
3,2020-03-17 03:00:00,2020-03-17 06:59:59.999,5.613598310551501,5028.86,5311.16,5400.0,4921.45,34127.844812,177497879.32385644,236166.0,17571.902209,91437963.68398993
4,2020-03-17 07:00:00,2020-03-17 10:59:59.999,0.5433841846603117,5314.84,5343.72,5415.87,5205.0,19031.35734,100779234.93319058,153862.0,9546.158847,50571734.00478799
5,2020-03-17 11:00:00,2020-03-17 14:59:59.999,-1.4513983600208773,5345.19,5267.61,5440.0,5160.0,23086.337231,121960394.87646814,166979.0,11524.881505,60896145.40101687
6,2020-03-17 15:00:00,2020-03-17 18:59:59.999,1.824412842469008,5266.9,5362.99,5376.83,5051.0,31812.540045,166426486.47591493,231115.0,15391.356582,80573428.11193512
7,2020-03-17 19:00:00,2020-03-17 22:59:59.999,0.2101106669848378,5363.84,5375.11,5479.0,5290.0,24003.084411,128908806.98300016,152329.0,11935.815623,64137268.61271806
8,2020-03-17 23:00:00,2020-03-18 02:59:59.999,-1.1647830333472802,5375.25,5312.64,5525.0,5305.59,18028.762479,97575105.67606704,128766.0,8728.259488,47285779.30971063
9,2020-03-18 03:00:00,2020-03-18 06:59:59.999,1.5342654499457766,5312.64,5394.15,5419.03,5268.8,11867.610382,63606213.4851682,87125.0,5625.963736,30158579.50079321
10,2020-03-18 07:00:00,2020-03-18 10:59:59.999,-4.547443279780217,5394.02,5148.73,5436.17,5104.92,20183.824141,106057111.85218155,142777.0,9446.640915,49669888.52746201
11,2020-03-18 11:00:00,2020-03-18 14:59:59.999,-0.1619816925727167,5148.73,5140.39,5248.0,5010.98,22171.968475,113738412.30121394,163971.0,10015.633335,51406280.23327486
12,2020-03-18 15:00:00,2020-03-18 18:59:59.999,3.6450593992391447,5141.48,5328.89,5390.0,5009.37,38992.712554,204409150.3575489,253043.0,18596.103327,97512109.8949592
13,2020-03-18 19:00:00,2020-03-18 22:59:59.999,-0.0015013352500366,5328.59,5328.51,5349.0,5140.54,27727.484616,145408877.13445777,192501.0,13420.924023,70424822.61257333
14,2020-03-18 23:00:00,2020-03-19 02:59:59.999,1.1973587178635638,5329.23,5393.04,5412.0,5257.52,16184.034726,86528357.32244962,123426.0,8000.802442,42799158.80891978
15,2020-03-19 03:00:00,2020-03-19 06:59:59.999,-1.9732035911489536,5393.26,5286.84,5450.0,5252.53,16752.623635,89649666.44239867,136662.0,7985.938796,42745515.80204253
16,2020-03-19 07:00:00,2020-03-19 10:59:59.999,2.408811312617735,5286.84,5414.19,5435.44,5277.45,14051.273476,75370211.95669632,121795.0,7185.564824,38549519.27921877
17,2020-03-19 11:00:00,2020-03-19 14:59:59.999,3.8356614747543047,5414.19,5621.86,5661.0,5376.1,32691.862211,181012632.9515217,221791.0,16514.235307,91461972.04061036
18,2020-03-19 15:00:00,2020-03-19 18:59:59.999,4.854904262604177,5622.15,5895.1,5920.0,5608.21,48241.099854,279650227.432246,326617.0,23724.752414,137574225.40836716
19,2020-03-19 19:00:00,2020-03-19 22:59:59.999,5.425300769542594,5895.71,6215.57,6359.45,5798.26,65259.494989,401544989.96127695,416620.0,32838.677982,201978737.92599905
20,2020-03-19 23:00:00,2020-03-20 02:59:59.999,-0.8640493687339937,6216.08,6162.37,6400.0,6125.76,22024.519274,137511978.7700962,180123.0,10762.777688,67226577.30198649
21,2020-03-20 03:00:00,2020-03-20 06:59:59.999,-0.0925016836929239,6162.05,6156.35,6269.24,6055.55,15502.802143,95628650.75561644,143544.0,7117.938553,43923395.17243692
22,2020-03-20 07:00:00,2020-03-20 10:59:59.999,2.6309121210053936,6156.42,6318.39,6350.0,6115.99,14874.675501,92770234.79047504,137845.0,7438.008788,46397291.84660283
23,2020-03-20 11:00:00,2020-03-20 14:59:59.999,5.406106916138711,6318.41,6659.99,6900.0,6310.58,62769.276025,418166862.4360992,435794.0,31887.900599,212394337.7466105
24,2020-03-20 15:00:00,2020-03-20 18:59:59.999,-0.680631652600078,6659.99,6614.66,6714.53,6420.0,39436.71254,259490147.91124487,276008.0,18057.019727,118818274.7732478
25,2020-03-20 19:00:00,2020-03-20 22:59:59.999,-6.451608026221888,6614.32,6187.59,6664.99,6153.74,35934.707837,228238231.238358,256213.0,16717.299888,106135951.13323398
26,2020-03-20 23:00:00,2020-03-21 02:59:59.999,0.3853162649384824,6184.53,6208.36,6374.99,5670.0,50780.155468,307439886.04340863,330665.0,23501.471625,142448748.4760096
27,2020-03-21 03:00:00,2020-03-21 06:59:59.999,1.0134465402114912,6204.57,6267.45,6380.0,6062.03,22817.959495,141993241.53422865,172440.0,11460.426303,71300434.36326542
28,2020-03-21 07:00:00,2020-03-21 10:59:59.999,-1.885046910839104,6269.34,6151.16,6330.18,6026.0,16120.186101,99333659.1450053,137456.0,7628.812892,47001190.66999029
29,2020-03-21 11:00:00,2020-03-21 14:59:59.999,-0.5275419147901914,6151.17,6118.72,6170.0,5860.02,24150.307633,145255195.6229874,197199.0,11360.151985,68346518.79243654
30,2020-03-21 15:00:00,2020-03-21 18:59:59.999,1.5613300242946222,6116.58,6212.08,6275.0,6089.94,22846.135511,141174971.8010549,174610.0,11358.186508,70201616.1396228
31,2020-03-21 19:00:00,2020-03-21 22:59:59.999,0.0449023735491362,6213.48,6216.27,6264.52,6043.0,18726.784751,115519354.12979844,134304.0,9560.206403,58999212.44188638
32,2020-03-21 23:00:00,2020-03-22 02:59:59.999,-0.4686210507857826,6216.11,6186.98,6456.98,6080.0,24252.294872,151685714.40534243,174965.0,11958.312761,74888268.70660833
33,2020-03-22 03:00:00,2020-03-22 06:59:59.999,2.6650870206108306,6187.04,6351.93,6363.76,6104.0,13236.271573,82661369.90729405,115733.0,6970.866317,43557333.68616567
34,2020-03-22 07:00:00,2020-03-22 10:59:59.999,-0.9828756393887104,6351.77,6289.34,6407.87,6264.24,10441.138372,66150157.22183944,98755.0,5315.138034,33688067.27207569
35,2020-03-22 11:00:00,2020-03-22 14:59:59.999,-2.1587320768156983,6289.34,6153.57,6317.74,6126.15,14377.952107,89772811.00775573,136204.0,6619.16601,41350419.48105827
36,2020-03-22 15:00:00,2020-03-22 18:59:59.999,-1.2615031111010016,6153.77,6076.14,6156.53,5915.0,28376.648555,171219761.26484367,223448.0,12723.487624,76794393.2340169
37,2020-03-22 19:00:00,2020-03-22 22:59:59.999,-2.717350159805412,6076.14,5911.03,6139.0,5863.0,22141.421998,132571431.62932572,162880.0,10544.880084,63179218.11263259
38,2020-03-22 23:00:00,2020-03-23 02:59:59.999,-1.6057897755243953,5911.11,5816.19,6145.0,5734.01,30542.557922,180520122.47900283,215239.0,15016.36028,88842444.575009
39,2020-03-23 03:00:00,2020-03-23 06:59:59.999,2.395268266263177,5816.05,5955.36,5990.0,5688.0,22061.614236,129770918.17679694,154907.0,10878.384262,64036480.41362657
