,Share_Name,Bilanco_Date,Cari_Oran,Nakit_Oran,Toplam_Yabancı_Kaynaklar_Oz_Kaynaklar_Oranı,Alacak_Devir_Hızı,Aktif_Devir_Hızı,Oz_Varlık_Karlılıgı,Kar_Marjları,Hisse_Bası_Kazanc,Fiyat_Satıs_Oranı
0,AVOD,2023/6,"[1.800148234950488, 1.9381674969739666, 2.0351956605536228, 1.975563324831112, 2.27168734751602, 2.570111329389883, 1.1496771899753344, 1.2164175445242136, 1.2120631841776177, 1.2866056049290158, 0.9680977469788749, 1.0768058026226153]","[0.09182666049174877, 0.1579206883622717, 0.2284059353099359, 0.39348983837982643, 0.36812779494212605, 0.5471018205804002, 0.0447862519094559, 0.08602949612044623, 0.05598651967586192, 0.08730124834466953, 0.044681315665482654, 0.03740746988244751]","[0.6273673458142424, 0.5325814264524545, 0.47666271627851936, 0.5727451037535493, 0.4169597708105936, 0.35026596986957914, 1.199220704158495, 2.8263184073522742, 2.7866429549848077, 2.574469340216945, 2.394008066882878, 2.608508453763594]",3.3937828673739423,0.4530546101499266,"['27.55', '29.36', '38.27', '33.13', '22.80', '15.67', '19.63']","{'varlık_getirisi': ['16.11', '18.07', '19.96', '15.08', '11.05', '7.83', '6.20'], 'yatırılan_sermayenin_getirisi': ['26.86', '28.81', '37.67', '32.26', '22.11', '15.06', '17.70'], 'brüt_kar_marjı': ['26.22', '14.58', '17.35', '28.25', '22.62', '24.67', '31.60'], 'faliyet_kar_marjı': ['18.32', '5.67', '10.32', '20.56', '13.57', '15.15', '25.33'], 'favök_marjı': ['19.26', '6.38', '10.83', '21.24', '14.44', '15.82', '25.88'], 'net_marj': ['3.67', '2.88', '34.19', '20.55', '8.72', '3.13', '24.78']}","['0.42', '0.13', '−0.02']",7.48
1,ACSEL,2023/6,"[1.4717045502073465, 1.363772525109114, 2.3452940725969107, 2.767862555685996, 2.6712822626031776, 2.3165375763631118, 2.3275156894092874, 3.3722124004290364, 4.314195066563628, 4.383063688303008, 4.856917441398955, 5.84298522100609]","[0.12140861590513864, 0.03202197409538155, 0.051657883267980514, 0.6479299612621222, 0.9609666903362137, 0.2975713717221518, 0.288855813520338, 0.5232133872193884, 0.9249832971892314, 0.6957546482883805, 1.0417794441516637, 1.254199556437682]","[0.6452810593439854, 0.6896795241230059, 0.44283015131018927, 0.3738162921509985, 0.40765538319510036, 0.49008967629262884, 0.4364583276572736, 0.2685200205844576, 0.2087436704078921, 0.20195151319404192, 0.18052461246522986, 0.15747988211754219]",3.5084736541367105,0.45350890321522913,"['47.38', '56.41', '64.36', '78.73', '—', '60.12', '49.54']","{'varlık_getirisi': ['30.43', '34.95', '44.67', '58.64', '—', '43.18', '36.90'], 'yatırılan_sermayenin_getirisi': ['44.82', '52.79', '60.19', '78.73', '—', '60.12', '49.54'], 'brüt_kar_marjı': ['19.22', '15.88', '18.59', '21.97', '19.68', '27.67', '26.76'], 'faliyet_kar_marjı': ['14.80', '8.91', '10.21', '16.85', '16.95', '24.80', '23.46'], 'favök_marjı': ['15.32', '9.40', '10.70', '17.21', '17.12', '25.07', '23.78'], 'net_marj': ['24.75', '7.38', '61.75', '16.69', '17.70', '21.71', '52.55']}","['8.31', '3.28', '0.98']",10.59
